,ID,EC number,reaction,flux
2787,GLYRIBONUCSYN_RXN_p8,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p8 + 0.9 ATP_p8 + GLY_p8 + 0.18 PROTON_p8 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p8 + 0.1 aATP_p8 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p8 + 0.8 ADP_p8 + Pi_p8 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p8 + 0.2 aADP_p8,0.0
2788,GLYRIBONUCSYN_RXN_p5,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p5 + 0.9 ATP_p5 + GLY_p5 + 0.18 PROTON_p5 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p5 + 0.1 aATP_p5 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p5 + 0.8 ADP_p5 + Pi_p5 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p5 + 0.2 aADP_p5,0.0
2789,GLYRIBONUCSYN_RXN_p6,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p6 + 0.9 ATP_p6 + GLY_p6 + 0.18 PROTON_p6 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p6 + 0.1 aATP_p6 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p6 + 0.8 ADP_p6 + Pi_p6 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p6 + 0.2 aADP_p6,0.0
2790,GLYRIBONUCSYN_RXN_p3,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p3 + 0.9 ATP_p3 + GLY_p3 + 0.18 PROTON_p3 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p3 + 0.1 aATP_p3 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p3 + 0.8 ADP_p3 + Pi_p3 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p3 + 0.2 aADP_p3,0.0
2791,GLYRIBONUCSYN_RXN_p4,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p4 + 0.9 ATP_p4 + GLY_p4 + 0.18 PROTON_p4 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p4 + 0.1 aATP_p4 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p4 + 0.8 ADP_p4 + Pi_p4 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p4 + 0.2 aADP_p4,0.0
2792,GLYRIBONUCSYN_RXN_p1,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p1 + 0.9 ATP_p1 + GLY_p1 + 0.18 PROTON_p1 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p1 + 0.1 aATP_p1 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p1 + 0.8 ADP_p1 + Pi_p1 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p1 + 0.2 aADP_p1,0.0
2793,GLYRIBONUCSYN_RXN_p2,6.3.4.13,0.5 5_P_BETA_D_RIBOSYL_AMINE_p2 + 0.9 ATP_p2 + GLY_p2 + 0.18 PROTON_p2 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p2 + 0.1 aATP_p2 --> 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p2 + 0.8 ADP_p2 + Pi_p2 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p2 + 0.2 aADP_p2,0.0
2794,L_ASCORBATE_PEROXIDASE_RXN_m3,1.11.1.11,ASCORBATE_m3 + HYDROGEN_PEROXIDE_m3 --> L_DEHYDRO_ASCORBATE_m3 + 2.0 WATER_m3,0.0029746772480964178
2795,L_ASCORBATE_PEROXIDASE_RXN_m2,1.11.1.11,ASCORBATE_m2 + HYDROGEN_PEROXIDE_m2 --> L_DEHYDRO_ASCORBATE_m2 + 2.0 WATER_m2,0.0014819191389709495
2796,L_ASCORBATE_PEROXIDASE_RXN_m1,1.11.1.11,ASCORBATE_m1 + HYDROGEN_PEROXIDE_m1 --> L_DEHYDRO_ASCORBATE_m1 + 2.0 WATER_m1,0.001401957938614709
2797,L_ASCORBATE_PEROXIDASE_RXN_m9,1.11.1.11,ASCORBATE_m9 + HYDROGEN_PEROXIDE_m9 --> L_DEHYDRO_ASCORBATE_m9 + 2.0 WATER_m9,0.00011195822788287209
2798,L_ASCORBATE_PEROXIDASE_RXN_m8,1.11.1.11,ASCORBATE_m8 + HYDROGEN_PEROXIDE_m8 --> L_DEHYDRO_ASCORBATE_m8 + 2.0 WATER_m8,0.0003482446807189986
2799,L_ASCORBATE_PEROXIDASE_RXN_m7,1.11.1.11,ASCORBATE_m7 + HYDROGEN_PEROXIDE_m7 --> L_DEHYDRO_ASCORBATE_m7 + 2.0 WATER_m7,0.003973706007612183
2800,L_ASCORBATE_PEROXIDASE_RXN_m6,1.11.1.11,ASCORBATE_m6 + HYDROGEN_PEROXIDE_m6 --> L_DEHYDRO_ASCORBATE_m6 + 2.0 WATER_m6,0.00019617727504568291
2801,RXN_14351_pc1,NA,MALTOSE_p1 --> MALTOSE_c1,0.0
2802,L_ASCORBATE_PEROXIDASE_RXN_m5,1.11.1.11,ASCORBATE_m5 + HYDROGEN_PEROXIDE_m5 --> L_DEHYDRO_ASCORBATE_m5 + 2.0 WATER_m5,0.0010659659155078868
2803,L_ASCORBATE_PEROXIDASE_RXN_m4,1.11.1.11,ASCORBATE_m4 + HYDROGEN_PEROXIDE_m4 --> L_DEHYDRO_ASCORBATE_m4 + 2.0 WATER_m4,0.0
2804,THREDEHYD_RXN_p2,4.3.1.19,THR_p2 --> 2_OXOBUTANOATE_p2 + AMMONIUM_p2,0.002536013781415785
2805,RXN_14351_pc4,NA,MALTOSE_p4 --> MALTOSE_c4,0.0
2806,THREDEHYD_RXN_p3,4.3.1.19,THR_p3 --> 2_OXOBUTANOATE_p3 + AMMONIUM_p3,0.026180073124845136
2807,RXN_14351_pc5,NA,MALTOSE_p5 --> MALTOSE_c5,0.0
2808,RXN_14351_pc2,NA,MALTOSE_p2 --> MALTOSE_c2,0.0
2809,THREDEHYD_RXN_p1,4.3.1.19,THR_p1 --> 2_OXOBUTANOATE_p1 + AMMONIUM_p1,0.0015777177056746695
2810,RXN_14351_pc3,NA,MALTOSE_p3 --> MALTOSE_c3,0.0
2811,THREDEHYD_RXN_p6,4.3.1.19,THR_p6 --> 2_OXOBUTANOATE_p6 + AMMONIUM_p6,0.0
2812,RXN_14351_pc8,NA,MALTOSE_p8 --> MALTOSE_c8,0.0
2813,THREDEHYD_RXN_p7,4.3.1.19,THR_p7 --> 2_OXOBUTANOATE_p7 + AMMONIUM_p7,0.0
2814,RXN_14351_pc9,NA,MALTOSE_p9 --> MALTOSE_c9,0.0
2815,THREDEHYD_RXN_p4,4.3.1.19,THR_p4 --> 2_OXOBUTANOATE_p4 + AMMONIUM_p4,0.0
2816,RXN_14351_pc6,NA,MALTOSE_p6 --> MALTOSE_c6,0.0
2817,THREDEHYD_RXN_p5,4.3.1.19,THR_p5 --> 2_OXOBUTANOATE_p5 + AMMONIUM_p5,0.0
2818,RXN_14351_pc7,NA,MALTOSE_p7 --> MALTOSE_c7,0.0
2819,Protein_Polymerisation_c10,NA,1.3 GTP_c10 + 2.0 WATER_c10 + 0.7 aGTP_c10 --> GDP_c10 + 1.1 PROTON_c10 + 1.4 Pi_c10 + Protein_polymerisation_cost_c10 + aGDP_c10 + 0.6 aPi_c10,0.0006133632743545085
2820,pASN_biomass6,NA,Charged_ASN_tRNAs_c6 + Protein_polymerisation_cost_c6 + Protein_processing_cost_c6 + Protein_tranlocation_cost_c6 + WATER_c6 --> ASN_tRNAs_c6 + 2.0 PROTON_c6 + pASN_b6,0.0019048293092953955
2821,pASN_biomass7,NA,Charged_ASN_tRNAs_c7 + Protein_polymerisation_cost_c7 + Protein_processing_cost_c7 + Protein_tranlocation_cost_c7 + WATER_c7 --> ASN_tRNAs_c7 + 2.0 PROTON_c7 + pASN_b7,0.0008205417057532649
2822,pASN_biomass8,NA,Charged_ASN_tRNAs_c8 + Protein_polymerisation_cost_c8 + Protein_processing_cost_c8 + Protein_tranlocation_cost_c8 + WATER_c8 --> ASN_tRNAs_c8 + 2.0 PROTON_c8 + pASN_b8,0.00030110261275050743
2823,pASN_biomass9,NA,Charged_ASN_tRNAs_c9 + Protein_polymerisation_cost_c9 + Protein_processing_cost_c9 + Protein_tranlocation_cost_c9 + WATER_c9 --> ASN_tRNAs_c9 + 2.0 PROTON_c9 + pASN_b9,9.68023829266209e-05
2824,ACETYL_COA_CARBOXYLTRANSFER_RXN_p8,6.4.1.2,ACETYL_COA_p8 + 0.9 ATP_p8 + HCO3_p8 + 0.1 aATP_p8 --> 0.8 ADP_p8 + MALONYL_COA_p8 + 0.9 PROTON_p8 + Pi_p8 + 0.2 aADP_p8,0.057436152526916806
2825,ACETYL_COA_CARBOXYLTRANSFER_RXN_p7,6.4.1.2,ACETYL_COA_p7 + 0.9 ATP_p7 + HCO3_p7 + 0.1 aATP_p7 --> 0.8 ADP_p7 + MALONYL_COA_p7 + 0.9 PROTON_p7 + Pi_p7 + 0.2 aADP_p7,0.13582764417559962
2826,ACETYL_COA_CARBOXYLTRANSFER_RXN_p9,6.4.1.2,ACETYL_COA_p9 + 0.9 ATP_p9 + HCO3_p9 + 0.1 aATP_p9 --> 0.8 ADP_p9 + MALONYL_COA_p9 + 0.9 PROTON_p9 + Pi_p9 + 0.2 aADP_p9,0.023247457320701714
2827,ACETYL_COA_CARBOXYLTRANSFER_RXN_p4,6.4.1.2,ACETYL_COA_p4 + 0.9 ATP_p4 + HCO3_p4 + 0.1 aATP_p4 --> 0.8 ADP_p4 + MALONYL_COA_p4 + 0.9 PROTON_p4 + Pi_p4 + 0.2 aADP_p4,0.673780781687075
2828,ACETYL_COA_CARBOXYLTRANSFER_RXN_p3,6.4.1.2,ACETYL_COA_p3 + 0.9 ATP_p3 + HCO3_p3 + 0.1 aATP_p3 --> 0.8 ADP_p3 + MALONYL_COA_p3 + 0.9 PROTON_p3 + Pi_p3 + 0.2 aADP_p3,0.6340138573327047
2829,ACETYL_COA_CARBOXYLTRANSFER_RXN_p6,6.4.1.2,ACETYL_COA_p6 + 0.9 ATP_p6 + HCO3_p6 + 0.1 aATP_p6 --> 0.8 ADP_p6 + MALONYL_COA_p6 + 0.9 PROTON_p6 + Pi_p6 + 0.2 aADP_p6,0.29099908299177035
2830,ACETYL_COA_CARBOXYLTRANSFER_RXN_p5,6.4.1.2,ACETYL_COA_p5 + 0.9 ATP_p5 + HCO3_p5 + 0.1 aATP_p5 --> 0.8 ADP_p5 + MALONYL_COA_p5 + 0.9 PROTON_p5 + Pi_p5 + 0.2 aADP_p5,0.5138357197907872
2831,UGD_RXN_c1,1.1.1.22,2.0 NAD_c1 + UDP_GLUCOSE_c1 + WATER_c1 --> 2.0 NADH_c1 + 3.0 PROTON_c1 + UDP_GLUCURONATE_c1,0.0
2832,ACETYL_COA_CARBOXYLTRANSFER_RXN_p2,6.4.1.2,ACETYL_COA_p2 + 0.9 ATP_p2 + HCO3_p2 + 0.1 aATP_p2 --> 0.8 ADP_p2 + MALONYL_COA_p2 + 0.9 PROTON_p2 + Pi_p2 + 0.2 aADP_p2,0.46048927215747193
2833,ACETYL_COA_CARBOXYLTRANSFER_RXN_p1,6.4.1.2,ACETYL_COA_p1 + 0.9 ATP_p1 + HCO3_p1 + 0.1 aATP_p1 --> 0.8 ADP_p1 + MALONYL_COA_p1 + 0.9 PROTON_p1 + Pi_p1 + 0.2 aADP_p1,0.29232936653189684
2834,GLY_PROTON_rev_vc10,NA,0.9688 GLY_v10 + 0.9688 PROTON_v10 + 0.0312 aGLY_v10 --> GLY_c10 + PROTON_c10,0.0
2835,DCDPKIN_RXN_p9,2.7.4.6,0.9 ATP_p9 + 0.79 DCDP_p9 + 0.1 PROTON_p9 + 0.1 aATP_p9 + 0.21 aDCDP_p9 --> 0.8 ADP_p9 + 0.79 DCTP_p9 + 0.2 aADP_p9 + 0.21 aDCTP_p9,0.0
2836,DCDPKIN_RXN_p8,2.7.4.6,0.9 ATP_p8 + 0.79 DCDP_p8 + 0.1 PROTON_p8 + 0.1 aATP_p8 + 0.21 aDCDP_p8 --> 0.8 ADP_p8 + 0.79 DCTP_p8 + 0.2 aADP_p8 + 0.21 aDCTP_p8,0.0
2837,DCDPKIN_RXN_p7,2.7.4.6,0.9 ATP_p7 + 0.79 DCDP_p7 + 0.1 PROTON_p7 + 0.1 aATP_p7 + 0.21 aDCDP_p7 --> 0.8 ADP_p7 + 0.79 DCTP_p7 + 0.2 aADP_p7 + 0.21 aDCTP_p7,0.0
2838,DCDPKIN_RXN_p6,2.7.4.6,0.9 ATP_p6 + 0.79 DCDP_p6 + 0.1 PROTON_p6 + 0.1 aATP_p6 + 0.21 aDCDP_p6 --> 0.8 ADP_p6 + 0.79 DCTP_p6 + 0.2 aADP_p6 + 0.21 aDCTP_p6,0.0
2839,DCDPKIN_RXN_p5,2.7.4.6,0.9 ATP_p5 + 0.79 DCDP_p5 + 0.1 PROTON_p5 + 0.1 aATP_p5 + 0.21 aDCDP_p5 --> 0.8 ADP_p5 + 0.79 DCTP_p5 + 0.2 aADP_p5 + 0.21 aDCTP_p5,0.0
2840,DCDPKIN_RXN_p4,2.7.4.6,0.9 ATP_p4 + 0.79 DCDP_p4 + 0.1 PROTON_p4 + 0.1 aATP_p4 + 0.21 aDCDP_p4 --> 0.8 ADP_p4 + 0.79 DCTP_p4 + 0.2 aADP_p4 + 0.21 aDCTP_p4,0.0
2841,DCDPKIN_RXN_p3,2.7.4.6,0.9 ATP_p3 + 0.79 DCDP_p3 + 0.1 PROTON_p3 + 0.1 aATP_p3 + 0.21 aDCDP_p3 --> 0.8 ADP_p3 + 0.79 DCTP_p3 + 0.2 aADP_p3 + 0.21 aDCTP_p3,0.0
2842,DCDPKIN_RXN_p2,2.7.4.6,0.9 ATP_p2 + 0.79 DCDP_p2 + 0.1 PROTON_p2 + 0.1 aATP_p2 + 0.21 aDCDP_p2 --> 0.8 ADP_p2 + 0.79 DCTP_p2 + 0.2 aADP_p2 + 0.21 aDCTP_p2,0.0
2843,DCDPKIN_RXN_p1,2.7.4.6,0.9 ATP_p1 + 0.79 DCDP_p1 + 0.1 PROTON_p1 + 0.1 aATP_p1 + 0.21 aDCDP_p1 --> 0.8 ADP_p1 + 0.79 DCTP_p1 + 0.2 aADP_p1 + 0.21 aDCTP_p1,0.0
2844,THREDEHYD_RXN_p8,4.3.1.19,THR_p8 --> 2_OXOBUTANOATE_p8 + AMMONIUM_p8,0.0
2845,THREDEHYD_RXN_p9,4.3.1.19,THR_p9 --> 2_OXOBUTANOATE_p9 + AMMONIUM_p9,0.0
2846,GAP_Pi_pc1,NA,GAP_p1 + 0.7 Pi_c1 + 0.3 aPi_c1 <=> GAP_c1 + 0.3 PROTON_c1 + Pi_p1,0.0
2847,GAP_Pi_pc2,NA,GAP_p2 + 0.7 Pi_c2 + 0.3 aPi_c2 <=> GAP_c2 + 0.3 PROTON_c2 + Pi_p2,0.0
2848,GAP_Pi_pc5,NA,GAP_p5 + 0.7 Pi_c5 + 0.3 aPi_c5 <=> GAP_c5 + 0.3 PROTON_c5 + Pi_p5,2.1260899146555077
2849,GAP_Pi_pc6,NA,GAP_p6 + 0.7 Pi_c6 + 0.3 aPi_c6 <=> GAP_c6 + 0.3 PROTON_c6 + Pi_p6,0.9856500248515877
2850,GAP_Pi_pc3,NA,GAP_p3 + 0.7 Pi_c3 + 0.3 aPi_c3 <=> GAP_c3 + 0.3 PROTON_c3 + Pi_p3,0.0
2851,GAP_Pi_pc4,NA,GAP_p4 + 0.7 Pi_c4 + 0.3 aPi_c4 <=> GAP_c4 + 0.3 PROTON_c4 + Pi_p4,2.9768238563950353
2852,GAP_Pi_pc9,NA,GAP_p9 + 0.7 Pi_c9 + 0.3 aPi_c9 <=> GAP_c9 + 0.3 PROTON_c9 + Pi_p9,1.1787984180906967
2853,GAP_Pi_pc7,NA,GAP_p7 + 0.7 Pi_c7 + 0.3 aPi_c7 <=> GAP_c7 + 0.3 PROTON_c7 + Pi_p7,1.0664382226726221
2854,GAP_Pi_pc8,NA,GAP_p8 + 0.7 Pi_c8 + 0.3 aPi_c8 <=> GAP_c8 + 0.3 PROTON_c8 + Pi_p8,1.1525686476254269
2855,RXN0_2381_p3,4.1.2,INDOLE_3_GLYCEROL_P_p3 <=> GAP_p3 + INDOLE_p3,0.0
2856,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x7,NA,NADH_x7 + OH_PYR_x7 + PROTON_x7 --> GLYCERATE_x7 + NAD_x7,0.0
2857,RXN0_2381_p4,4.1.2,INDOLE_3_GLYCEROL_P_p4 <=> GAP_p4 + INDOLE_p4,0.0
2858,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x8,NA,NADH_x8 + OH_PYR_x8 + PROTON_x8 --> GLYCERATE_x8 + NAD_x8,0.0
2859,METHYLENE_THF_mc1,NA,METHYLENE_THF_m1 <=> METHYLENE_THF_c1,0.022782408329430324
2860,RXN0_2381_p1,4.1.2,INDOLE_3_GLYCEROL_P_p1 <=> GAP_p1 + INDOLE_p1,0.00332641211260447
2861,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x9,NA,NADH_x9 + OH_PYR_x9 + PROTON_x9 --> GLYCERATE_x9 + NAD_x9,0.0
2862,RXN0_2381_p2,4.1.2,INDOLE_3_GLYCEROL_P_p2 <=> GAP_p2 + INDOLE_p2,0.0
2863,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x1,NA,NADH_x1 + OH_PYR_x1 + PROTON_x1 --> GLYCERATE_x1 + NAD_x1,0.0
2864,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x2,NA,NADH_x2 + OH_PYR_x2 + PROTON_x2 --> GLYCERATE_x2 + NAD_x2,0.0
2865,PRO_PROTON_rev_vc10,NA,0.9864 PROTON_v10 + 0.9864 PRO_v10 + 0.0136 aPRO_v10 --> PROTON_c10 + PRO_c10,0.0
2866,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x3,NA,NADH_x3 + OH_PYR_x3 + PROTON_x3 --> GLYCERATE_x3 + NAD_x3,0.0
2867,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x4,NA,NADH_x4 + OH_PYR_x4 + PROTON_x4 --> GLYCERATE_x4 + NAD_x4,0.0
2868,H_im8,NA,PROTON_i8 --> PROTON_m8,0.0
2869,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x5,NA,NADH_x5 + OH_PYR_x5 + PROTON_x5 --> GLYCERATE_x5 + NAD_x5,0.0
2870,H_im9,NA,PROTON_i9 --> PROTON_m9,0.0
2871,HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x6,NA,NADH_x6 + OH_PYR_x6 + PROTON_x6 --> GLYCERATE_x6 + NAD_x6,0.0
2872,H_im6,NA,PROTON_i6 --> PROTON_m6,0.0
2873,H_im7,NA,PROTON_i7 --> PROTON_m7,0.0
2874,H_im4,NA,PROTON_i4 --> PROTON_m4,0.0
2875,H_im5,NA,PROTON_i5 --> PROTON_m5,0.0
2876,H_im2,NA,PROTON_i2 --> PROTON_m2,0.0
2877,H_im3,NA,PROTON_i3 --> PROTON_m3,0.0
2878,H_im1,NA,PROTON_i1 --> PROTON_m1,0.0
2879,Photon_tx1,NA, --> Photon_e1,0.0
2880,Photon_tx2,NA, --> Photon_e2,0.0
2881,Photon_tx3,NA, --> Photon_e3,0.0
2882,VAL_pc10,NA,VAL_p10 <=> VAL_c10,2.8041068061754323e-05
2883,Photon_tx4,NA, --> Photon_e4,0.0
2884,RXN0_2381_p9,4.1.2,INDOLE_3_GLYCEROL_P_p9 <=> GAP_p9 + INDOLE_p9,0.0
2885,Photon_tx5,NA, --> Photon_e5,0.0
2886,Photon_tx6,NA, --> Photon_e6,0.0
2887,RXN0_2381_p7,4.1.2,INDOLE_3_GLYCEROL_P_p7 <=> GAP_p7 + INDOLE_p7,0.0
2888,Photon_tx7,NA, --> Photon_e7,0.0
2889,RXN0_2381_p8,4.1.2,INDOLE_3_GLYCEROL_P_p8 <=> GAP_p8 + INDOLE_p8,0.0
2890,Photon_tx8,NA, --> Photon_e8,0.0
2891,RXN0_2381_p5,4.1.2,INDOLE_3_GLYCEROL_P_p5 <=> GAP_p5 + INDOLE_p5,0.0
2892,Photon_tx9,NA, --> Photon_e9,0.0
2893,RXN0_2381_p6,4.1.2,INDOLE_3_GLYCEROL_P_p6 <=> GAP_p6 + INDOLE_p6,0.0
2894,METHYLENE_THF_mc10,NA,METHYLENE_THF_m10 <=> METHYLENE_THF_c10,0.0
2895,MDA_Fd_Ascorbate_p9,NA,CPD_318_p9 + PROTON_p9 + Reduced_ferredoxins_p9 --> ASCORBATE_p9 + Oxidized_ferredoxins_p9,0.0
2896,MDA_Fd_Ascorbate_p8,NA,CPD_318_p8 + PROTON_p8 + Reduced_ferredoxins_p8 --> ASCORBATE_p8 + Oxidized_ferredoxins_p8,0.0
2897,MDA_Fd_Ascorbate_p7,NA,CPD_318_p7 + PROTON_p7 + Reduced_ferredoxins_p7 --> ASCORBATE_p7 + Oxidized_ferredoxins_p7,0.0
2898,MDA_Fd_Ascorbate_p6,NA,CPD_318_p6 + PROTON_p6 + Reduced_ferredoxins_p6 --> ASCORBATE_p6 + Oxidized_ferredoxins_p6,0.0
2899,MDA_Fd_Ascorbate_p1,NA,CPD_318_p1 + PROTON_p1 + Reduced_ferredoxins_p1 --> ASCORBATE_p1 + Oxidized_ferredoxins_p1,0.0
2900,GMP_SYN_GLUT_RXN_c8,6.3.5.2,0.65 ATP_c8 + GLN_c8 + WATER_c8 + 0.93 XANTHOSINE_5_PHOSPHATE_c8 + 0.35 aATP_c8 + 0.07 aXANTHOSINE_5_PHOSPHATE_c8 --> AMP_c8 + GLT_c8 + 0.75 GMP_c8 + 0.65 PPI_c8 + 1.2 PROTON_c8 + 0.06 aGMP_c8 + 0.35 aPPI_c8 + 0.19 bGMP_c8,0.0
2901,GMP_SYN_GLUT_RXN_c9,6.3.5.2,0.65 ATP_c9 + GLN_c9 + WATER_c9 + 0.93 XANTHOSINE_5_PHOSPHATE_c9 + 0.35 aATP_c9 + 0.07 aXANTHOSINE_5_PHOSPHATE_c9 --> AMP_c9 + GLT_c9 + 0.75 GMP_c9 + 0.65 PPI_c9 + 1.2 PROTON_c9 + 0.06 aGMP_c9 + 0.35 aPPI_c9 + 0.19 bGMP_c9,0.0
2902,GMP_SYN_GLUT_RXN_c6,6.3.5.2,0.65 ATP_c6 + GLN_c6 + WATER_c6 + 0.93 XANTHOSINE_5_PHOSPHATE_c6 + 0.35 aATP_c6 + 0.07 aXANTHOSINE_5_PHOSPHATE_c6 --> AMP_c6 + GLT_c6 + 0.75 GMP_c6 + 0.65 PPI_c6 + 1.2 PROTON_c6 + 0.06 aGMP_c6 + 0.35 aPPI_c6 + 0.19 bGMP_c6,0.0
2903,GMP_SYN_GLUT_RXN_c7,6.3.5.2,0.65 ATP_c7 + GLN_c7 + WATER_c7 + 0.93 XANTHOSINE_5_PHOSPHATE_c7 + 0.35 aATP_c7 + 0.07 aXANTHOSINE_5_PHOSPHATE_c7 --> AMP_c7 + GLT_c7 + 0.75 GMP_c7 + 0.65 PPI_c7 + 1.2 PROTON_c7 + 0.06 aGMP_c7 + 0.35 aPPI_c7 + 0.19 bGMP_c7,0.0
2904,MDA_Fd_Ascorbate_p5,NA,CPD_318_p5 + PROTON_p5 + Reduced_ferredoxins_p5 --> ASCORBATE_p5 + Oxidized_ferredoxins_p5,0.0
2905,GMP_SYN_GLUT_RXN_c4,6.3.5.2,0.65 ATP_c4 + GLN_c4 + WATER_c4 + 0.93 XANTHOSINE_5_PHOSPHATE_c4 + 0.35 aATP_c4 + 0.07 aXANTHOSINE_5_PHOSPHATE_c4 --> AMP_c4 + GLT_c4 + 0.75 GMP_c4 + 0.65 PPI_c4 + 1.2 PROTON_c4 + 0.06 aGMP_c4 + 0.35 aPPI_c4 + 0.19 bGMP_c4,0.0
2906,MDA_Fd_Ascorbate_p4,NA,CPD_318_p4 + PROTON_p4 + Reduced_ferredoxins_p4 --> ASCORBATE_p4 + Oxidized_ferredoxins_p4,0.0
2907,GMP_SYN_GLUT_RXN_c5,6.3.5.2,0.65 ATP_c5 + GLN_c5 + WATER_c5 + 0.93 XANTHOSINE_5_PHOSPHATE_c5 + 0.35 aATP_c5 + 0.07 aXANTHOSINE_5_PHOSPHATE_c5 --> AMP_c5 + GLT_c5 + 0.75 GMP_c5 + 0.65 PPI_c5 + 1.2 PROTON_c5 + 0.06 aGMP_c5 + 0.35 aPPI_c5 + 0.19 bGMP_c5,0.0
2908,MDA_Fd_Ascorbate_p3,NA,CPD_318_p3 + PROTON_p3 + Reduced_ferredoxins_p3 --> ASCORBATE_p3 + Oxidized_ferredoxins_p3,0.0
2909,GMP_SYN_GLUT_RXN_c2,6.3.5.2,0.65 ATP_c2 + GLN_c2 + WATER_c2 + 0.93 XANTHOSINE_5_PHOSPHATE_c2 + 0.35 aATP_c2 + 0.07 aXANTHOSINE_5_PHOSPHATE_c2 --> AMP_c2 + GLT_c2 + 0.75 GMP_c2 + 0.65 PPI_c2 + 1.2 PROTON_c2 + 0.06 aGMP_c2 + 0.35 aPPI_c2 + 0.19 bGMP_c2,0.0
2910,MDA_Fd_Ascorbate_p2,NA,CPD_318_p2 + PROTON_p2 + Reduced_ferredoxins_p2 --> ASCORBATE_p2 + Oxidized_ferredoxins_p2,0.0
2911,GMP_SYN_GLUT_RXN_c3,6.3.5.2,0.65 ATP_c3 + GLN_c3 + WATER_c3 + 0.93 XANTHOSINE_5_PHOSPHATE_c3 + 0.35 aATP_c3 + 0.07 aXANTHOSINE_5_PHOSPHATE_c3 --> AMP_c3 + GLT_c3 + 0.75 GMP_c3 + 0.65 PPI_c3 + 1.2 PROTON_c3 + 0.06 aGMP_c3 + 0.35 aPPI_c3 + 0.19 bGMP_c3,0.0
2912,GMP_SYN_GLUT_RXN_c1,6.3.5.2,0.65 ATP_c1 + GLN_c1 + WATER_c1 + 0.93 XANTHOSINE_5_PHOSPHATE_c1 + 0.35 aATP_c1 + 0.07 aXANTHOSINE_5_PHOSPHATE_c1 --> AMP_c1 + GLT_c1 + 0.75 GMP_c1 + 0.65 PPI_c1 + 1.2 PROTON_c1 + 0.06 aGMP_c1 + 0.35 aPPI_c1 + 0.19 bGMP_c1,0.0
2913,METHYLENE_THF_mc8,NA,METHYLENE_THF_m8 <=> METHYLENE_THF_c8,0.004692879361154839
2914,METHYLENE_THF_mc9,NA,METHYLENE_THF_m9 <=> METHYLENE_THF_c9,0.0017955868416095323
2915,METHYLENE_THF_mc6,NA,METHYLENE_THF_m6 <=> METHYLENE_THF_c6,0.0222081793384946
2916,METHYLENE_THF_mc7,NA,METHYLENE_THF_m7 <=> METHYLENE_THF_c7,0.01325430496469875
2917,METHYLENE_THF_mc4,NA,METHYLENE_THF_m4 <=> METHYLENE_THF_c4,0.00653609908278469
2918,METHYLENE_THF_mc5,NA,METHYLENE_THF_m5 <=> METHYLENE_THF_c5,0.04354082148502481
2919,METHYLENE_THF_mc2,NA,METHYLENE_THF_m2 <=> METHYLENE_THF_c2,0.026270799649788054
2920,METHYLENE_THF_mc3,NA,METHYLENE_THF_m3 <=> METHYLENE_THF_c3,0.03331349003978896
2921,CO2_mc4,NA,CARBON_DIOXIDE_m4 <=> CARBON_DIOXIDE_c4,4.938305318540496
